chromosome	position	size	N	NA19383:coverage	HG02012:coverage	NA18499:coverage	HG03439:coverage	HG02464:coverage	HG03575:coverage	NA19113:coverage	HG03072:coverage	HG02574:coverage	NA18519:coverage	HG03057:coverage	NA19436:coverage	HG03139:coverage	HG02315:coverage	NA19020:coverage	HG02339:coverage	NA19443:coverage	HG02840:coverage	HG03452:coverage	HG01269:coverage	HG02946:coverage	NA19175:coverage	HG03476:coverage	NA18489:coverage	NA18910:coverage	HG03085:coverage	HG03378:coverage	NA19190:coverage	HG03385:coverage	NA18856:coverage	HG01241:coverage	HG03112:coverage	NA19818:coverage	NA18924:coverage	HG03055:coverage	HG03410:coverage	HG02970:coverage	HG03209:coverage	HG03558:coverage	HG03024:coverage	HG02678:coverage	NA19147:coverage	HG01986:coverage	HG03517:coverage	NA20362:coverage	HG01948:coverage	HG04039:coverage	HG02716:coverage	HG02772:coverage	HG01880:coverage	HG03920:coverage	HG01886:coverage	HG03538:coverage	HG01461:coverage	HG02577:coverage	HG02586:coverage	NA19904:coverage	HG02982:coverage	HG01398:coverage	NA19921:coverage	HG03578:coverage	HG03027:coverage	NA19315:coverage	NA18502:coverage	HG02757:coverage	NA18870:coverage	HG02974:coverage	HG03460:coverage	NA19144:coverage	HG03246:coverage	NA20276:coverage	HG00622:coverage	HG00692:coverage	HG00717:coverage	HG01804:coverage	HG02064:coverage	HG02250:coverage	HG02798:coverage	HG03919:coverage	NA18552:coverage	NA18593:coverage	NA18625:coverage	HG00651:coverage	HG02147:coverage	HG02356:coverage	NA18605:coverage	NA19041:coverage	NA19360:coverage	NA19430:coverage	NA19474:coverage	HG02554:coverage	HG02585:coverage	HG01670:coverage	HG02232:coverage	HG02679:coverage	HG03649:coverage	HG03634:coverage	HG04038:coverage	HG02040:coverage	HG04158:coverage	HG03380:coverage	HG01620:coverage	HG02406:coverage	HG03884:coverage	HG03096:coverage	NA19438:coverage	HG01525:coverage	HG00560:coverage	HG01923:coverage	NA12878:coverage	NA20320:coverage	NA20885:coverage	HG03986:coverage	HG04056:coverage	NA18867:coverage	HG02477:coverage	HG01921:coverage	NA12717:coverage	NA12546:coverage	NA19663:coverage	HG03064:coverage	HG03653:coverage	HG02410:coverage	NA19119:coverage	HG01089:coverage	HG01678:coverage	HG01619:coverage	HG01513:coverage	HG01149:coverage	HG02188:coverage	HG02023:coverage	NA18538:coverage	HG02597:coverage	HG02634:coverage	HG04070:coverage	NA07347:coverage	HG02371:coverage	HG02497:coverage	HG04020:coverage	HG02505:coverage	HG01795:coverage	NA18641:coverage	NA19779:coverage	NA18537:coverage	HG03848:coverage	HG03792:coverage	HG02355:coverage	HG03499:coverage	HG01572:coverage	HG00272:coverage	HG03789:coverage	NA20892:coverage	NA18539:coverage	HG01747:coverage	HG00543:coverage	HG03695:coverage	NA19011:coverage	HG00559:coverage	NA20524:coverage	HG03824:coverage	NA19451:coverage	HG02419:coverage	NA18582:coverage	HG01281:coverage	HG00350:coverage	HG01771:coverage	NA19468:coverage	HG02728:coverage	HG04076:coverage	HG01028:coverage	NA18748:coverage	HG00185:coverage	HG02271:coverage	HG00277:coverage	NA20518:coverage	HG00742:coverage	HG00382:coverage	HG00132:coverage	HG03058:coverage	NA20814:coverage	HG00349:coverage	NA21100:coverage	HG00353:coverage	HG01756:coverage	HG01312:coverage	HG02330:coverage	HG00267:coverage	HG03965:coverage	HG03782:coverage	HG00580:coverage	HG03685:coverage	NA21109:coverage	HG01871:coverage	HG03229:coverage	HG02549:coverage	HG03130:coverage	NA19466:coverage	HG03691:coverage	NA12144:coverage	NA19320:coverage
4	144589551	1600	1600	7791.04	9498.08	15248	11448	14288.96	6568.96	9427.04	10919.04	14478.08	17571.2	13109.92	4143.04	8075.04	9411.04	10419.04	7376.96	10715.04	8463.04	14241.92	9978.08	11904	14911.04	17931.2	15937.92	11827.04	16288	10844	8184	6732.96	15140	18729.6	13836	9140	9160.96	10680.96	9116.96	7363.04	7084	17084.8	10100.96	14516	8200.96	9556	14213.92	10688.96	8304.96	9852.96	16068.8	13532.96	8140.96	10190.08	21028.8	7909.92	8004	7988	16105.6	12792	14849.92	9108.96	25182.4	5729.92	17128	6926.08	5871.04	13128	14106.08	12320	12632	9042.08	7860	7284.96	14912.96	5682.08	8918.08	8542.08	8688	8716.96	18000	9964.96	6865.92	11360.96	6972.96	4402.08	9528	9014.08	12795.04	14928	11196.96	6540	11068	13388.96	21096	7156	10244	11400.96	14171.04	13276	8432	5550.08	4844	6340.96	11540.96	9036.96	18433.6	13860	7384	11206.08	5725.92	9127.04	7388	11352	10728.96	14355.04	8665.92	18563.2	10767.04	9098.08	14603.04	10909.92	6180	7843.04	14131.04	16499.2	17515.2	7921.92	10048.96	12007.04	7498.08	6692	6379.04	7440	10995.04	6412	16552	13274.08	18276.8	8412	8656.96	9864.96	8719.04	8484	12447.04	14244.96	5503.04	9872	9484.96	8143.04	9100.96	10335.04	3037.92	17769.6	9624	9936.96	9071.04	14696	7578.08	8908.96	6096.96	12262.08	12196	6484	18112	13639.04	7415.04	10024.96	19124.8	3053.92	15420.96	7119.04	8984	7372	14871.04	15652	7371.04	10365.92	9044	9587.04	13584	12700	11109.92	9251.04	9785.92	17457.6	21960	7829.92	8055.04	8257.92	12935.04	8552.96	5042.08	13863.04	4716	20662.4	11124.96	12649.92	5924.96	4708	4978.08	17228.8	6996.96
4	144591151	1600	1600	9452	10376	16734.4	9718.08	16008	7048.96	10462.08	8508	13608	18590.4	16785.6	6567.04	7896	5196.96	2860.96	6879.04	4324.96	5178.08	15755.04	5699.04	11700	14356.96	11571.04	15962.08	5200	13740.96	11608.96	7460	5792.96	10683.04	19763.2	9950.08	3855.04	10176.96	9040.96	9181.92	7326.08	8500	14184.96	6182.08	15451.04	8232	8773.92	12452.96	10787.04	7316	8398.08	15368	19222.4	7047.04	9607.04	29392	6511.04	7832	9380	19921.6	9152	12475.04	6516.96	21153.6	5192.96	24659.2	8452.96	9915.04	15371.04	16275.2	16585.6	8332	8867.04	6504.96	8187.04	15488.96	6748	10808	7772.96	8965.92	9040	20620.8	7096	8326.08	9732.96	7634.08	4453.92	9268	9588.96	10449.92	9696	11596.96	5439.04	8607.04	11300.96	20649.6	2784	8580.96	18956.8	13520.96	11340	7864.96	3828	4500.96	4775.04	5116.96	8868	15712	16390.4	5687.04	12219.04	7024.96	6888	11224	10608	6456.96	16161.6	9848	10868.96	8984	11454.08	10242.08	10724	7027.04	8229.92	13758.08	16792	12437.92	8832.96	12404.96	4974.08	4719.04	6955.04	4660	7459.04	12909.92	6195.04	16313.6	10008.96	18961.6	8404	4693.92	6060	8665.92	10304	11320	16020.8	4797.92	8523.04	8993.92	6044	10584.96	3861.92	2787.04	15093.92	6361.92	10737.92	9752	13383.04	7014.08	9244.96	7423.04	11148	10712	1960	12280	11328	10806.08	3321.92	21644.8	1065.008	15160	7442.08	8548	5723.04	8701.92	11255.04	8384.96	10743.04	12314.08	9748.96	13676.96	12975.04	8340	4189.92	8567.04	15936.96	25670.4	7992.96	5512	8285.92	11580.96	5416	5597.92	14963.04	4227.04	26262.4	10571.04	12198.08	4042.08	2556	6257.92	12280	6648.96
4	144592751	1600	1600	11759.84	13957.92	17856	13526.4	15684.48	10156.48	10120	11335.2	12262.56	20710.4	13495.2	6689.44	10960.8	8031.2	13377.28	7549.28	13930.24	8334.56	16656	13716.96	12685.6	10757.92	16747.2	23268.8	10745.76	18673.6	13612.96	8468	9749.12	18630.4	16553.6	12810.4	10723.36	10974.72	12621.44	11876	8046.88	9175.36	19208	13838.4	19467.2	10258.72	8956.8	15819.68	13134.56	9549.76	5066.88	14195.52	15651.52	10466.72	11518.88	26902.4	10484	13264.64	11071.68	24444.8	13562.72	14126.08	7809.28	29187.2	3968	23000	10140.8	6380.96	14269.92	15308.32	18176	15869.92	7883.84	11368.16	6951.2	12938.72	6169.44	9835.68	9710.88	12800	10127.04	16812.8	11215.68	10962.56	9568.8	7954.88	3648.96	10888	13179.68	12357.92	16201.6	12479.36	8208	13098.08	11295.36	16153.6	6673.92	9582.72	12411.68	15682.72	14531.68	7367.36	10565.6	4748	8388.32	14061.92	9582.72	15056.96	22608	10432	12971.68	7866.56	13611.2	9988.32	13762.08	10848.16	13990.88	9241.12	18281.6	12533.12	12252.16	13037.44	13649.44	7623.84	11205.28	15299.68	15339.52	19064	6516.16	12415.2	10466.72	7259.84	8802.56	4572.96	8202.88	12961.28	5333.92	15377.76	13183.04	23760	10376.64	12021.6	6829.92	7046.56	12196.8	15266.72	20729.6	7183.52	11461.76	11638.56	9227.36	12768.8	9986.56	3189.6	17379.2	15226.88	8825.12	13588.8	15682.72	10107.84	15148.8	6795.2	15485.12	14275.2	8773.12	16246.4	15233.76	11458.24	9346.88	19910.4	5372	13535.04	7691.52	11888.16	10121.76	13065.28	18163.2	8199.36	15325.6	8828.64	13132.8	11413.28	19016	8506.24	12196.8	8149.12	21688	18456	6536.96	7982.72	9392	14424.32	9085.12	5670.24	18502.4	10848.16	25811.2	13112	15041.44	7493.76	4949.12	7956.64	20347.2	10589.76
4	144594351	1600	1600	10009.76	17988.8	14504.64	11265.44	13713.28	5861.6	14110.08	16366.4	12106.88	17188.8	13017.92	2504.64	15679.52	14293.12	17000	10986.4	22795.2	9835.36	12204.96	13131.36	18464	8462.08	17417.6	13188	9789.6	13388.48	18073.6	11962.88	10277.92	19283.2	13981.44	17395.2	19361.6	7145.44	16480	14345.44	12472.96	12316	16422.4	14476.32	15592.32	10565.6	11363.52	17310.4	9558.56	11707.84	14460.96	12728	11736.16	10744.48	8930.72	20395.2	11934.56	6016.32	12091.52	16017.6	8313.92	14698.56	10753.12	15956.48	6652.8	17814.4	5083.36	8793.44	13408.16	10683.36	13791.84	18753.6	6293.12	11886.72	6901.44	10942.72	4619.04	7559.68	14842.56	8248.48	11128	17926.4	11383.04	8782.56	17198.4	9656.64	5098.56	10282.24	12409.76	15012.48	20139.2	10713.92	4180.96	7010.4	15888.8	11605.44	9168.32	9277.44	10077.44	15805.92	14062.08	13284	9379.84	3751.52	7298.08	17448	9373.28	13824.48	15444.16	5573.92	9737.28	3060.48	13565.12	7396.16	14201.6	16332.8	13626.08	8082.88	18332.8	12368.32	10280.16	8082.88	15655.52	6482.88	13702.4	14469.76	15029.92	19380.8	10624.48	7768.96	17116.8	11566.24	4207.04	7472.48	9931.36	9107.36	11720.96	12525.28	11284.96	13881.12	9846.4	20102.4	10092.64	11672.96	15819.04	16131.2	13994.56	3302.4	10454.56	8963.52	12889.44	13307.84	7396.16	6064.32	14354.24	14508.96	3594.56	11986.88	18604.8	9434.4	17752	5521.6	15476.8	16944	8252.8	21348.8	14068.64	9521.6	15191.36	21432	6652.8	12571.04	6393.44	16576	14942.72	13443.04	15265.44	5340.64	15060.48	12852.32	9874.72	11304.64	11714.4	4316	17860.8	6232.16	19595.2	20531.2	4996.16	14517.76	6783.68	17499.2	10833.76	7171.68	15134.56	13342.72	16025.6	12732.48	17041.6	9351.52	7520.48	8837.12	11494.24	13462.72
4	144595951	1600	1600	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4	144597551	1600	1600	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4	144599151	1600	1600	12005.12	7926.24	14116.64	12110.56	8776.16	6918.88	7304.8	8735.68	13847.84	14482.4	13938.88	3532.48	6355.2	7845.28	6634.08	5571.84	7689.28	8643.2	15745.6	8043.36	10480.16	12362.08	14468	17739.2	7238.24	14914.56	10022.08	5529.92	8000	13418.56	17049.6	9256	4577.44	13031.2	12333.12	9952.64	9328.32	7959.52	16500.8	7501.28	18324.8	7852.64	10632	15102.4	9851.52	9481.44	5528.48	18462.4	15427.68	5930.24	9571.04	27683.2	8615.68	5044.32	10663.84	22177.6	10776.48	8643.2	8296.32	22433.6	4889.6	18547.2	5790.08	7741.28	13113.6	18972.8	16036.8	13795.84	12220.48	8098.24	8913.44	19484.8	6674.56	8198.08	7932	8559.36	7709.44	17520	7429.12	10656.48	7695.04	5505.28	4797.12	9855.84	8638.88	12625.12	10033.6	9478.56	6586.4	9387.52	9728.64	18673.6	5294.24	8117.12	15283.04	13753.92	14154.24	5672.96	7492.64	5701.92	6498.24	7369.76	6892.8	15923.36	18782.4	7936.48	13518.4	8482.72	5810.24	7667.52	9244.48	10131.84	14116.64	6599.52	16124.8	9401.92	11441.44	11474.56	7588	7666.08	8323.68	13959.2	18966.4	16585.6	5482.24	12932.96	5819.04	7932	6670.24	6142.72	8847.04	12093.28	7387.2	15025.76	7538.88	17513.6	4995.2	4555.68	8018.72	10510.56	10474.4	9033.44	14368.16	4935.84	8745.76	11107.52	6624	13103.52	6723.68	3059.84	15131.36	8202.4	14430.4	8189.28	13655.68	9183.68	11549.76	5057.28	8086.72	13274.08	2642.08	18091.2	9776.32	13661.44	3548.32	20272	2591.52	14978.08	7244.16	6259.84	5529.92	9737.28	8907.68	7924.8	10587.2	9491.52	10779.36	10542.4	15786.08	6394.24	3373.44	11921.28	15832.32	22945.6	5548.64	6822.08	9972.96	11224.64	6609.6	5249.44	16080	6016.96	23993.6	10306.72	13376.64	7092.32	4726.24	4781.28	15255.68	5635.36
4	144600751	1600	1600	10039.04	10315.04	14662.08	10356	16673.6	5332	7144.96	7396.96	14413.92	19550.4	16779.2	6124.96	9706.08	3753.92	7070.08	3915.04	7500	6287.04	15879.04	6915.04	8849.92	9268.96	13760.96	19462.4	6121.92	16940.8	10471.04	8248	3840	11080.96	12950.08	10137.92	3759.04	10954.08	7919.04	8663.04	7579.04	6080.96	14216	5844	14860	6220.96	9128	14030.08	10227.04	7244	8052	16604.8	14135.04	6560.96	7452.96	26374.4	5699.04	6465.92	8795.04	17740.8	10071.04	11565.92	7536	22436.8	4168	20411.2	7172	4529.92	17641.6	16547.2	14416	8464.96	8845.92	7052.96	6480.96	16502.4	6734.08	8442.08	5842.08	8316.96	8718.08	16350.4	7301.92	10547.04	8644	9707.04	4965.92	10800	8175.04	10265.92	11452.96	11063.04	7012.96	10016	11628.96	17838.4	2808	9792	12480.96	15904.96	12429.92	7084	5453.92	3999.04	5375.04	6737.92	8875.04	15213.92	21032	6216.96	14215.04	7573.92	5338.08	8388	10632	5257.92	18769.6	7564	13304	10109.92	10964	10224	11162.08	6872.96	9751.04	12623.04	15292.96	12626.08	6934.08	8920.96	8336	6052.96	6260	3753.92	6536.96	10064	6216	13447.04	10848.96	18769.6	5860.96	9247.04	6291.04	8384.96	7842.08	11301.92	16030.4	8004.96	9863.04	7156.96	8307.04	8752	4668.96	3539.04	15000	7220.96	9952	5348.96	12212.96	8706.08	10960.96	7228	8568	9901.92	2819.04	8648.96	10560	9392.96	6444.96	22920	1820.96	14091.04	6716	5661.92	6415.04	7363.04	12281.92	7001.92	12781.92	8090.08	10208	13371.04	11148.96	6004.96	6217.92	9688.96	14712.96	26441.6	5829.92	5220	9447.04	11235.04	6788	4842.08	15616	5363.04	22889.6	11015.04	10984	4795.04	2828.96	8103.04	9736.96	5817.92
4	144602351	1600	1600	13046.08	9693.92	13439.04	15835.04	13091.04	6806.08	11531.04	10257.92	12756.96	18830.4	15944	4856	9792.96	12168.96	11199.04	9244.96	11656	11239.04	15832	10783.04	12339.04	11342.08	19568	18116.8	9759.04	16286.4	12751.04	11764.96	9881.92	19796.8	12968.96	12568	10452.96	9408	14543.04	11820.96	10329.92	8942.08	15427.04	13088	14939.04	9431.04	11036.96	15696	9740	11143.04	8303.04	14648.96	13932.96	7768.96	10660.96	21459.2	8243.04	9952.96	11620.96	17745.6	12320	14365.92	10790.08	22899.2	6263.04	21164.8	9484	7287.04	13818.08	13418.08	14631.04	13392.96	8352.96	11664.96	8095.04	18915.2	6724.96	11536	10118.08	9695.04	11243.04	17353.6	10395.04	11895.04	13911.04	9108.96	7035.04	14125.92	9136	13436	16708.8	15772	8251.04	12959.04	15130.08	16145.6	6252.96	10512.96	16457.6	13795.04	13748	9799.04	7839.04	4688.96	6687.04	11950.08	12918.08	15509.92	15711.04	7198.08	11799.04	5789.92	9316.96	6920	12352	11890.08	15903.04	11306.08	16667.2	13809.92	14212	9785.92	13831.04	7191.04	10354.08	15148	13627.04	12600	7201.92	13147.04	11084.96	5523.04	8932	6524	10718.08	11173.92	5500	17897.6	11296	24115.2	10188.96	12356	8865.92	9960	10992	12043.04	14380.96	6437.92	8921.92	11071.04	9139.04	15735.04	6999.04	3620.96	11752.96	12118.08	9347.04	9745.92	20464	9764.96	11032	6203.04	12772.96	15360.96	6780.96	21040	11676.96	9268.96	9176	20398.4	5724	15540.96	7960	12048.96	12555.04	10009.92	16521.6	7442.08	11936	13730.08	11696	15832	12001.92	7132	8381.92	9808	20294.4	24467.2	7920.96	10119.04	7979.04	14484	9420	5495.04	13492.96	5929.92	21046.4	12232.96	12132	5931.04	6687.04	9099.04	14025.92	11040
4	144603951	1600	1600	8788.96	10015.04	17464	15020.96	15778.08	6648	8903.04	11545.92	12580.96	19124.8	14424	4756	11654.08	13775.04	22870.4	9956	26012.8	7796.96	15708.96	9252.96	14187.04	9872.96	15044.96	16140.8	11093.92	13895.04	14102.08	10026.08	7214.08	23051.2	14752	13612.96	26286.4	6964	10383.04	9367.04	10816.96	9034.08	12120.96	16377.6	13375.04	8956	8335.04	14228.96	8727.04	10890.08	10796.96	12454.08	14693.92	11162.08	6821.92	19766.4	10791.04	7521.92	10144.96	14192.96	9996.96	16844.8	9028.96	18307.2	4600.96	18753.6	9003.04	7540	12978.08	14499.04	13028.96	16081.6	7704	9468	7164	13235.04	8473.92	8759.04	10362.08	8900	13759.04	13136	8764	8714.08	15171.04	9229.92	6457.92	10831.04	10732.96	13888	21003.2	10534.08	4892	9168	13736	15558.08	8636.96	8672.96	9265.92	15837.92	12580.96	8428.96	9772.96	3328.96	7868.96	10592	15444.96	13516.96	15080.96	5788	8448.96	5828	12883.04	6102.08	12664	14152	15315.04	13416	18436.8	11851.04	12863.04	7868	11832.96	6206.08	9431.04	17694.4	13612	23736	8407.04	7996.96	14475.04	10244	10070.08	5835.04	10585.92	8872	9160.96	14576.96	14644.96	16872	10784.96	15865.92	8392	9012	14372	10829.92	9776	3892.96	12060	11834.08	8940	12326.08	11042.08	5967.04	11284.96	14252.96	4452	17051.2	15340	10284	15263.04	4851.04	12700.96	13093.92	9800	18507.2	11916.96	11898.08	21868.8	22035.2	6182.08	11820.96	9827.04	12976	14804	12379.04	17953.6	5129.92	11652	7901.92	9001.92	7908.96	13424.96	8928	17249.6	9272.96	16478.4	18219.2	9843.04	14432.96	6304	10715.04	6547.04	5410.08	12859.04	11735.04	17360	11328	13567.04	10484.96	9787.04	5908.96	17361.6	11664
4	144605551	1600	1600	12192.8	9860.48	11654.88	12506.88	16272	8925.6	8846.72	12105.6	15590.24	15100.8	14532.32	4615.04	10023.36	12969.12	11332.32	9721.92	11654.88	12214.88	15366.56	9707.2	15420.16	8680.8	17745.6	17614.4	9053.76	17436.8	12285.28	7260.48	7354.88	20014.4	17329.6	12347.2	10802.88	7701.6	12046.72	7669.12	9747.04	7460	13272.8	11035.04	17627.2	5806.4	11069.76	13252.8	9422.4	8356.16	9820.64	15658.56	18332.8	10108.48	10524.48	21268.8	7531.52	10217.76	12669.76	18702.4	13977.6	11669.6	7985.28	17564.8	6943.2	20678.4	8313.12	6642.72	14739.36	12157.12	15449.44	14966.24	6542.88	10269.28	8429.6	16987.2	8074.56	10719.84	8965.44	9028.48	11884.96	17576	10287.04	9320.48	11755.68	10709.44	2975.2	9967.68	9704	9615.68	16337.6	13753.92	6369.6	9448.64	12705.44	16897.6	5959.84	10135.84	10008.64	12451.2	11169.6	8291.04	11448	5178.24	8971.84	11336.64	10604.32	14721.44	15569.28	9901.44	13286.4	5360	9903.68	8136.64	12126.56	12538.4	18203.2	9039.04	17747.2	13700.32	11048.64	11443.68	13823.2	8316.16	12338.88	15114.4	16990.4	15276.16	9245.92	11689.6	8232.16	8344.64	9263.84	5328.48	10671.52	10218.72	7058.72	17313.6	12525.76	19884.8	8591.52	9845.76	10492.96	8603.04	11192.64	11468.96	14831.84	6294.88	9756.48	9779.68	10160	11134.88	10050.72	6715.2	15766.72	10837.6	9719.84	13560.64	16075.2	11233.6	14031.2	5687.68	13349.44	18540.8	6264.48	18958.4	12640.32	10259.68	10990.88	21675.2	3862.88	13963.04	9360.48	8407.68	8450.72	15548.32	11773.6	8050.4	13418.72	11135.84	12736.96	11050.88	13020.64	8828.96	7232	11177.92	16339.2	19742.4	8852	12492.16	5759.2	11542.56	10394.24	5832.64	17656	8937.12	26665.6	12891.36	14205.6	8257.44	5804.32	6035.52	14262.4	8461.12
4	144607151	1600	1600	12428.96	8576.32	15356.96	12680.64	12768.8	7577.44	8023.68	11098.88	17385.6	18833.6	16507.2	4608.64	10035.52	7911.84	9818.24	7990.4	11622.56	7966.72	16504	8316.16	11606.4	11776.32	14749.44	17364.8	8266.72	15068.8	11719.36	9255.84	10484.96	13803.2	15591.36	10877.44	5576.32	9562.4	12278.56	8812.96	10308.64	6360.16	16107.2	9510.72	19166.4	8647.36	10367.68	13064.48	11836.48	7477.44	7713.92	16761.6	14238.72	7872	9307.52	22086.4	8365.6	9147.36	14168.8	17670.4	14271.04	12293.6	9186.08	25451.2	5586.08	15822.56	5992.48	7380.64	15513.92	14390.4	16611.2	11122.56	7180.64	9143.04	6886.08	15498.88	8034.4	9094.56	9264.48	9621.44	12281.76	17051.2	7359.2	9835.52	11316.16	8268.8	4668.8	11756.96	11853.76	13894.56	11875.2	11553.76	7421.44	10105.44	11584.96	18555.2	5372	10423.68	13844.16	14132.32	10239.84	9581.76	7901.12	4744.16	7438.72	10411.84	9335.52	19459.2	15794.56	5863.52	10998.88	3955.84	8597.92	10071.04	12355.84	9661.28	15044.16	9601.12	16865.6	8065.6	13761.28	11331.2	13256.96	7492.48	12244.16	13022.56	14767.68	16880	7246.24	10363.52	10219.36	8513.92	6325.76	5407.52	10079.52	12844.16	6433.28	18248	12321.44	20100.8	7541.92	7862.4	7704.32	8818.24	11313.92	13311.84	18948.8	5996.8	8286.08	8755.84	8746.24	12541.92	8628	10178.56	16548.8	6810.72	11480.64	8367.68	16972.8	8607.52	13202.08	6687.04	10438.72	16083.2	6108.64	17016	14193.6	10798.88	9939.84	24739.2	3402.08	14088.16	9224.8	9201.12	10505.44	15443.04	13471.04	7701.12	13051.68	9702.08	12411.84	14602.08	17329.6	8544.16	8150.56	9419.36	15944.16	23611.2	6379.52	6088.16	7594.56	12309.6	7944.16	6526.88	13137.6	6430.08	24532.8	10491.36	13626.88	8434.4	3776.32	6265.6	17929.6	8408.64
4	144608751	1600	1600	10496.32	11930.72	15115.36	12977.44	16230.4	8962.08	9452	10260.16	14660.8	22460.8	14321.28	5225.28	8420.48	11346.88	14388.32	7524.16	9073.76	9120.64	16811.2	11274.08	18300.8	14289.6	17995.2	18734.4	9876	19955.2	15279.84	8246.72	9251.04	18651.2	14948.64	12240.8	9106.56	11864.96	14747.68	9488.32	9346.24	10105.12	18529.6	10536.32	14772.32	7349.12	12172.64	16864	9928.96	7379.68	8453.44	17769.6	13525.92	9085.44	9079.52	22548.8	7702.72	10636.16	11419.68	18652.8	15231.68	13756.32	7373.92	26177.6	6653.76	21609.6	9255.84	9358.08	18518.4	13685.76	16820.8	15613.44	10387.04	7023.84	8383.04	14994.4	7692.16	10568	11914.24	11985.92	12526.24	19504	7886.08	11452.64	12688.32	10990.88	5009.12	13038.4	8828.16	16598.4	13916	13625.92	5033.76	11498.4	13239.36	15456.16	7687.52	13132.48	15592.32	17092.8	16665.6	9585.92	10222.56	5434.4	7349.12	10451.68	8952.64	15207.04	21248	7408	9956	8007.04	10167.36	9352.16	13789.12	11595.84	18844.8	9652.8	22068.8	9415.52	13177.12	11615.84	14922.72	9015.04	13441.44	12579.2	14640.8	15693.44	7110.72	11536	14532.8	8189.12	9192.32	7328	10160.32	13356.8	8727.2	17894.4	11578.24	19201.6	9292.16	11284.64	10518.72	7533.6	10627.84	12796.48	15491.36	6094.56	8539.2	10798.24	8787.04	17323.2	9449.6	6990.88	11978.88	10520.96	10214.4	11143.68	17201.6	7635.84	16240	7563.04	11672.32	16088	8963.36	18532.8	12405.28	12836.48	9706.88	22641.6	4502.72	14152.16	6517.44	11731.04	10296.64	15526.56	16262.4	8692	9200.64	7762.72	10544.48	11839.04	14831.2	9841.92	9417.92	9036.16	19678.4	24835.2	7943.68	11658.08	10273.12	14065.12	10422.4	6667.84	15322.24	9395.52	22916.8	13474.24	13370.88	8468.8	4885.76	6975.68	19659.2	9289.92
